image_name,labels
1624328560-526794157.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325446-743861792.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329408-621190924.png,"['grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624327199-611222617.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328172-191390979.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328208-035952467.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325879-031219075.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326073-265335999.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327034-588869428.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329218-068694887.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327185-943100118.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328724-408791295.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327418-032836871.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325639-306710247.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328054-001726011.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328876-098030724.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328005-694595541.png,"['log', 'grass', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328203-547238838.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326919-012953395.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327405-839507390.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326354-064440888.png,"['gravel', 'other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325463-829003283.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624327330-530220136.png,"['dirt', 'grass', 'tree-trunk', 'tree-foliage']"
1624328295-940641740.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325554-147067895.png,"['other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327505-067435052.png,"['other-object', 'grass', 'sky', 'tree-trunk', 'tree-foliage']"
1624327561-213072288.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327806-501901383.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328115-977245072.png,"['log', 'grass', 'sky', 'tree-trunk', 'tree-foliage']"
1624326864-809475283.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326059-933759276.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326970-804352969.png,"['dirt', 'sky', 'tree-trunk', 'tree-foliage']"
1624328284-354549862.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328400-193368921.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328960-652606972.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327431-835035317.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329040-517267890.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325716-420894951.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326922-899036049.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325317-902004092.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'other-terrain', 'sky', 'bush', 'tree-trunk', 'tree-foliage']"
1624327658-363764414.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328197-985875165.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329037-234265002.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327703-388120327.png,"['dirt', 'sky', 'tree-trunk', 'tree-foliage']"
1624327846-434245651.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326240-167247389.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326101-406030920.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328585-584275373.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326576-640180436.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326998-207813677.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328820-353569758.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329404-133932791.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328175-607678703.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329409-891166670.png,"['grass', 'fence', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326420-531288332.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624327601-748328024.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327921-809783895.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329120-850842157.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328564-143613533.png,"['dirt', 'sky', 'tree-trunk', 'tree-foliage']"
1624328495-736115232.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327258-169564118.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328076-111899097.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328189-144544530.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325426-375691140.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328751-611148227.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328210-181495511.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328030-082529543.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326104-822464603.png,"['gravel', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328114-771351954.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328806-087598504.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329391-331982374.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1624327919-263702341.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328775-932275402.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328633-422186302.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328247-902190071.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327758-467695173.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326696-907182385.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326125-526006157.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328437-043644789.png,"['other-object', 'grass', 'structure', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328216-751177693.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328832-681698390.png,"['water', 'sky', 'tree-trunk', 'tree-foliage']"
1624328207-031233528.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326856-099658260.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328122-275273266.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327759-333695054.png,"['other-object', 'log', 'grass', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327247-918547688.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326170-014007910.png,"['log', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326738-111853298.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328445-351727530.png,"['other-object', 'grass', 'structure', 'water', 'rock', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329284-265071570.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1624328949-262714532.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327476-527187781.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326439-021144748.png,"['gravel', 'log', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328828-192705643.png,"['grass', 'mud', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327942-111152362.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328701-628760451.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327559-806629596.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328952-948212315.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326416-779034893.png,"['gravel', 'grass', 'structure', 'rock', 'sky', 'tree-trunk', 'tree-foliage']"
1624327451-869963205.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326770-071164430.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326506-758764938.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326839-215307154.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1624327745-063685072.png,"['log', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325683-322565083.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327376-559945995.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328519-052283073.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326382-476209192.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326431-517068229.png,"['gravel', 'other-object', 'log', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329345-571325798.png,"['fence', 'sky', 'bush', 'dirt', 'vehicle', 'tree-trunk', 'tree-foliage']"
1624327101-522373694.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325605-802989628.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327468-618288284.png,"['other-object', 'grass', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327188-087087213.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326045-862027555.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326787-222826269.png,"['sky', 'tree-trunk', 'tree-foliage']"
1624329291-771994950.png,"['other-object', 'log', 'grass', 'sky', 'tree-trunk', 'tree-foliage']"
1624326394-867786692.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327880-269469075.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326506-826362619.png,"['gravel', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326311-989469528.png,"['log', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329315-956363838.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325529-892194751.png,"['grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329136-931116638.png,"['grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327237-064710545.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325798-094406154.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326903-535858717.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328170-180677327.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329293-310168609.png,"['sky', 'tree-trunk', 'tree-foliage']"
1624328874-156910660.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325632-804094072.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327940-368911836.png,"['dirt', 'sky', 'tree-trunk', 'tree-foliage']"
1624327308-758638207.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327015-227145896.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327230-967426493.png,"['gravel', 'other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325922-380265135.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325442-522791009.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327052-211076954.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327233-848402381.png,"['gravel', 'other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327263-596542005.png,"['other-object', 'log', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325775-850274023.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328307-264291925.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326886-517708765.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326377-715653406.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326665-750888050.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328448-500727594.png,"['other-object', 'log', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326195-742162221.png,"['other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327851-057234629.png,"['log', 'grass', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326163-783080061.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329387-246608802.png,"['other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326015-108851089.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328642-936268982.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325729-351807078.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327313-713042690.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328125-625536443.png,"['log', 'grass', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328928-894476932.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326791-443927774.png,"['log', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326630-175473545.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326201-035291404.png,"['other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326203-313376080.png,"['other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328666-788401907.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328831-341619623.png,"['other-object', 'log', 'mud', 'grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624325633-412987982.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325619-337538541.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327717-927296045.png,"['other-object', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328299-424636430.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328204-217958527.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328695-935372964.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328932-043940860.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327569-119199136.png,"['dirt', 'tree-trunk', 'tree-foliage']"
1624329091-778134520.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325549-120575716.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326797-742001666.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327601-078353268.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326875-328647064.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327811-861916276.png,"['other-object', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327597-192269623.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1624326679-620518281.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329407-949079550.png,"['grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624328691-379184571.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327116-397060608.png,"['dirt', 'sky', 'tree-trunk', 'tree-foliage']"
1624325807-073303853.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326536-239000999.png,"['gravel', 'log', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327531-732783264.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326357-749528378.png,"['gravel', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325896-652007171.png,"['grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327639-000617451.png,"['dirt', 'sky', 'tree-trunk', 'tree-foliage']"
1624328063-383357304.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327774-475655835.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328921-658368074.png,"['other-object', 'log', 'grass', 'water', 'sky', 'tree-trunk', 'tree-foliage']"
1624326591-581359793.png,"['other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328036-380672846.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327639-672337478.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327664-996859398.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326042-247572744.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326238-823547419.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1624329252-975845920.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326821-125160407.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329010-434066788.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1624328692-449570760.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325796-754322875.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326815-431164954.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326657-978840796.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327623-255483940.png,"['dirt', 'grass', 'tree-trunk', 'tree-foliage']"
1624326840-086293138.png,"['grass', 'other-terrain', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328619-887984510.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325613-173376556.png,"['log', 'grass', 'sky', 'tree-trunk', 'tree-foliage']"
1624327353-511351044.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327778-361684214.png,"['other-object', 'grass', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325829-048714526.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327403-561977045.png,"['dirt', 'sky', 'tree-trunk', 'tree-foliage']"
1624329387-780889835.png,"['grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624325422-288876889.png,"['gravel', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328968-024970925.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326761-299359252.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329089-026215931.png,"['log', 'grass', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326603-708375497.png,"['other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326790-170966057.png,"['sky', 'grass', 'tree-trunk', 'tree-foliage']"
1624327281-217786475.png,"['dirt', 'grass', 'tree-trunk', 'tree-foliage']"
1624329156-093159441.png,"['dirt', 'sky', 'tree-trunk', 'tree-foliage']"
1624329009-429238533.png,"['other-object', 'grass', 'sky', 'tree-trunk', 'tree-foliage']"
1624327296-092450060.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328151-018573946.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325563-192101955.png,"['grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325622-220744139.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325610-427181482.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328412-052720050.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328346-860951964.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328812-581468422.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325607-143224755.png,"['log', 'grass', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329292-775254937.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327763-220374441.png,"['log', 'grass', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328128-640317705.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327272-246340249.png,"['dirt', 'grass', 'tree-trunk', 'tree-foliage']"
1624327506-071704464.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327225-005537495.png,"['gravel', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326593-792278329.png,"['other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325820-205910602.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327572-201645859.png,"['dirt', 'sky', 'tree-trunk', 'tree-foliage']"
1624326718-413606264.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327171-872887800.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328132-329109026.png,"['other-object', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325663-021908908.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329386-708990580.png,"['grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624328554-361824324.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326751-244060219.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328099-295175369.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328658-217398763.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326313-127197609.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329275-623539911.png,"['other-object', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328843-669814435.png,"['log', 'grass', 'mud', 'water', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326943-803158793.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325945-897376361.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328093-935880352.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326983-737709121.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327671-096785596.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326757-072798917.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328532-854394347.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327695-683196364.png,"['log', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624329293-445850076.png,"['other-object', 'sky', 'tree-trunk', 'tree-foliage']"
1624329205-207176850.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325904-960125626.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328450-175828605.png,"['other-object', 'log', 'sky', 'tree-trunk', 'tree-foliage']"
1624328139-896511112.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326327-801275235.png,"['grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328656-537928256.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328113-833192086.png,"['other-object', 'log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327300-112000503.png,"['log', 'grass', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327663-857906808.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325559-773641516.png,"['other-object', 'grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624328425-385490177.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624326486-189501774.png,"['gravel', 'other-object', 'grass', 'structure', 'sky', 'tree-trunk', 'tree-foliage']"
1624326524-581384173.png,"['gravel', 'other-object', 'grass', 'structure', 'rock', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325521-248376515.png,"['grass', 'structure', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624325317-234119039.png,"['gravel', 'log', 'grass', 'structure', 'rock', 'other-terrain', 'sky', 'bush', 'tree-trunk', 'tree-foliage']"
1624326947-890121756.png,"['log', 'grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
1624327925-159792147.png,"['grass', 'sky', 'dirt', 'tree-trunk', 'tree-foliage']"
